timestamp(ms),Moisture,
"1717686520.318","514",
"1717686520.419","513",
"1717686520.518","513",
"1717686520.619","514",
"1717686520.719","516",
"1717686520.819","513",
"1717686520.918","513",
"1717686521.018","514",
"1717686521.118","513",
"1717686521.218","513",
"1717686521.318","513",
"1717686521.418","513",
"1717686521.518","514",
"1717686521.619","513",
"1717686521.718","511",
"1717686521.818","513",
"1717686521.919","512",
"1717686522.018","514",
"1717686522.118","514",
"1717686522.218","513",
"1717686522.319","514",
"1717686522.418","513",
"1717686522.519","514",
"1717686522.618","511",
"1717686522.719","513",
"1717686522.818","513",
"1717686522.918","511",
"1717686523.019","512",
"1717686523.119","512",
"1717686523.218","512",
"1717686523.319","513",
"1717686523.418","513",
"1717686523.519","516",
"1717686523.618","513",
"1717686523.718","513",
"1717686523.818","513",
"1717686523.919","516",
"1717686524.018","512",
"1717686524.118","515",
"1717686524.218","513",
"1717686524.319","513",
"1717686524.418","513",
"1717686524.519","513",
"1717686524.618","513",
"1717686524.718","514",
"1717686524.818","513",
"1717686524.918","513",
"1717686525.018","513",
"1717686525.118","512",
"1717686525.218","512",
"1717686525.318","513",
"1717686525.419","512",
"1717686525.518","511",
"1717686525.619","513",
"1717686525.718","512",
"1717686525.819","513",
"1717686525.919","512",
"1717686526.019","512",
"1717686526.118","513",
"1717686526.219","513",
"1717686526.319","512",
"1717686526.418","511",
"1717686526.519","511",
"1717686526.618","513",
"1717686526.719","513",
"1717686526.819","512",
"1717686526.918","512",
"1717686527.019","513",
"1717686527.118","512",
"1717686527.219","513",
"1717686527.318","507",
"1717686527.419","512",
"1717686527.518","512",
"1717686527.62","513",
"1717686527.718","513",
"1717686527.819","513",
"1717686527.919","512",
"1717686528.018","511",
"1717686528.119","513",
"1717686528.218","512",
"1717686528.319","512",
"1717686528.418","512",
"1717686528.519","511",
"1717686528.618","513",
"1717686528.719","512",
"1717686528.818","512",
"1717686528.919","512",
"1717686529.019","512",
"1717686529.119","512",
"1717686529.218","512",
"1717686529.319","511",
"1717686529.418","511",
"1717686529.519","513",
"1717686529.619","509",
"1717686529.719","512",
"1717686529.818","510",
"1717686529.919","510",
"1717686530.018","512",
"1717686530.119","510",
"1717686530.218","512",
"1717686530.318","513",
"1717686530.418","512",
"1717686530.519","513",
"1717686530.619","512",
"1717686530.719","512",
"1717686530.818","512",
"1717686530.919","512",
"1717686531.018","510",
"1717686531.118","512",
"1717686531.219","512",
"1717686531.319","512",
"1717686531.418","511",
"1717686531.518","510",
"1717686531.618","510",
"1717686531.718","510",
"1717686531.819","512",
"1717686531.918","512",
"1717686532.019","512",
"1717686532.119","512",
"1717686532.219","510",
"1717686532.319","512",
"1717686532.419","512",
"1717686532.519","512",
"1717686532.619","512",
"1717686532.719","512",
"1717686532.818","511",
"1717686532.918","511",
"1717686533.018","510",
"1717686533.118","511",
"1717686533.219","511",
"1717686533.318","511",
"1717686533.419","511",
"1717686533.519","512",
"1717686533.619","512",
"1717686533.719","512",
"1717686533.819","510",
"1717686533.918","511",
"1717686534.018","511",
"1717686534.118","512",
"1717686534.218","511",
"1717686534.319","511",
"1717686534.418","511",
"1717686534.519","512",
"1717686534.618","512",
"1717686534.719","511",
"1717686534.819","511",
"1717686534.918","511",
"1717686535.018","511",
"1717686535.119","511",
"1717686535.219","511",
"1717686535.319","512",
"1717686535.418","516",
"1717686535.519","512",
"1717686535.619","514",
"1717686535.719","514",
"1717686535.818","511",
"1717686535.919","512",
"1717686536.019","510",
"1717686536.119","512",
"1717686536.218","511",
"1717686536.318","512",
"1717686536.419","511",
"1717686536.519","509",
"1717686536.619","512",
"1717686536.718","512",
"1717686536.819","512",
"1717686536.919","511",
"1717686537.018","511",
"1717686537.118","510",
"1717686537.218","511",
"1717686537.318","512",
"1717686537.418","512",
"1717686537.519","509",
"1717686537.619","512",
"1717686537.718","512",
"1717686537.819","511",
"1717686537.918","510",
"1717686538.018","507",
"1717686538.118","513",
"1717686538.218","511",
"1717686538.319","513",
"1717686538.419","513",
"1717686538.519","513",
"1717686538.619","512",
"1717686538.719","511",
"1717686538.819","512",
"1717686538.919","512",
"1717686539.019","512",
"1717686539.119","512",
"1717686539.219","511",
"1717686539.319","512",
"1717686539.419","511",
"1717686539.519","512",
"1717686539.619","512",
"1717686539.719","509",
"1717686539.819","513",
"1717686539.918","512",
"1717686540.018","511",
"1717686540.118","512",
"1717686540.219","513",
"1717686540.319","512",
"1717686540.418","510",
"1717686540.519","513",
"1717686540.619","512",
"1717686540.718","510",
"1717686540.819","513",
"1717686540.919","512",
"1717686541.018","512",
"1717686541.119","514",
"1717686541.219","515",
"1717686541.319","512",
"1717686541.418","510",
"1717686541.519","512",
"1717686541.619","512",
"1717686541.719","507",
"1717686541.819","512",
"1717686541.919","512",
"1717686542.019","513",
"1717686542.119","512",
"1717686542.219","512",
"1717686542.319","513",
"1717686542.419","512",
"1717686542.519","513",
"1717686542.619","512",
"1717686542.719","512",
"1717686542.819","512",
"1717686542.919","512",
"1717686543.019","512",
"1717686543.119","515",
"1717686543.219","512",
"1717686543.318","512",
"1717686543.418","512",
"1717686543.519","510",
"1717686543.619","516",
"1717686543.719","512",
"1717686543.819","513",
"1717686543.919","513",
"1717686544.019","512",
"1717686544.118","513",
"1717686544.218","513",
"1717686544.319","512",
"1717686544.419","510",
"1717686544.519","512",
"1717686544.618","512",
"1717686544.718","512",
"1717686544.819","512",
"1717686544.919","512",
"1717686545.019","512",
"1717686545.119","506",
"1717686545.219","512",
"1717686545.319","512",
"1717686545.419","513",
"1717686545.519","512",
"1717686545.619","512",
"1717686545.719","513",
"1717686545.819","513",
"1717686545.919","535",
"1717686546.018","513",
"1717686546.118","512",
"1717686546.219","512",
"1717686546.319","510",
"1717686546.419","512",
"1717686546.519","512",
"1717686546.619","513",
"1717686546.719","512",
"1717686546.819","512",
"1717686546.918","512",
"1717686547.018","512",
"1717686547.119","507",
"1717686547.218","510",
"1717686547.319","512",
"1717686547.419","512",
"1717686547.519","510",
"1717686547.619","512",
"1717686547.719","512",
"1717686547.818","513",
"1717686547.918","510",
"1717686548.018","512",
"1717686548.118","513",
"1717686548.218","512",
"1717686548.319","512",
"1717686548.418","514",
"1717686548.519","512",
"1717686548.618","512",
"1717686548.718","512",
"1717686548.818","512",
"1717686548.919","512",
"1717686549.018","512",
"1717686549.119","512",
"1717686549.218","514",
"1717686549.319","510",
"1717686549.418","512",
"1717686549.519","512",
"1717686549.618","515",
"1717686549.719","511",
"1717686549.818","512",
"1717686549.919","512",
"1717686550.018","510",
"1717686550.119","512",
"1717686550.219","512",
"1717686550.318","514",
"1717686550.418","512",
"1717686550.519","510",
"1717686550.618","512",
"1717686550.719","512",
"1717686550.818","511",
"1717686550.918","512",
"1717686551.019","515",
"1717686551.118","512",
"1717686551.219","510",
"1717686551.319","510",
"1717686551.418","507",
"1717686551.518","513",
"1717686551.619","512",
"1717686551.718","510",
"1717686551.819","512",
"1717686551.919","512",
"1717686552.019","513",
"1717686552.119","512",
"1717686552.219","512",
"1717686552.318","513",
"1717686552.419","512",
"1717686552.518","513",
"1717686552.618","512",
"1717686552.718","510",
"1717686552.819","511",
"1717686552.918","511",
"1717686553.019","512",
"1717686553.119","512",
"1717686553.218","512",
"1717686553.319","512",
"1717686553.418","512",
"1717686553.518","510",
"1717686553.619","512",
"1717686553.718","512",
"1717686553.819","511",
"1717686553.919","512",
"1717686554.019","512",
"1717686554.118","511",
"1717686554.219","512",
"1717686554.319","513",
"1717686554.419","512",
"1717686554.519","512",
"1717686554.618","512",
"1717686554.719","512",
"1717686554.819","512",
"1717686554.919","512",
"1717686555.018","513",
"1717686555.119","512",
"1717686555.218","512",
"1717686555.319","513",
"1717686555.419","514",
"1717686555.519","512",
"1717686555.619","512",
"1717686555.719","512",
"1717686555.818","512",
"1717686555.919","508",
"1717686556.019","512",
"1717686556.119","512",
"1717686556.218","511",
"1717686556.319","513",
"1717686556.418","512",
"1717686556.518","513",
"1717686556.619","512",
"1717686556.719","512",
"1717686556.818","513",
"1717686556.918","513",
"1717686557.018","512",
"1717686557.118","515",
"1717686557.219","512",
"1717686557.318","513",
"1717686557.419","512",
"1717686557.519","512",
"1717686557.619","513",
"1717686557.719","512",
"1717686557.819","513",
"1717686557.919","512",
"1717686558.019","512",
"1717686558.119","512",
"1717686558.219","512",
"1717686558.319","512",
"1717686558.419","513",
"1717686558.518","512",
"1717686558.619","512",
"1717686558.718","512",
"1717686558.819","512",
"1717686558.919","510",
"1717686559.019","511",
"1717686559.118","511",
"1717686559.219","512",
"1717686559.319","512",
"1717686559.419","516",
"1717686559.518","510",
"1717686559.619","513",
"1717686559.718","512",
"1717686559.819","512",
"1717686559.918","510",
"1717686560.019","513",
"1717686560.119","513",
"1717686560.219","513",
"1717686560.319","510",
"1717686560.419","513",
"1717686560.519","512",
"1717686560.619","513",
"1717686560.719","512",
"1717686560.819","512",
"1717686560.919","515",
"1717686561.019","513",
"1717686561.119","512",
"1717686561.219","512",
"1717686561.319","512",
"1717686561.418","512",
"1717686561.519","516",
"1717686561.619","514",
"1717686561.719","513",
"1717686561.819","513",
"1717686561.919","514",
"1717686562.019","518",
"1717686562.119","513",
"1717686562.218","549",
"1717686562.319","514",
"1717686562.418","514",
"1717686562.518","513",
"1717686562.619","513",
"1717686562.719","511",
"1717686562.818","514",
"1717686562.919","515",
"1717686563.019","513",
"1717686563.118","513",
"1717686563.219","513",
"1717686563.318","514",
"1717686563.419","516",
"1717686563.518","515",
"1717686563.619","514",
"1717686563.719","517",
"1717686563.818","513",
"1717686563.919","514",
"1717686564.019","514",
"1717686564.119","514",
"1717686564.218","514",
"1717686564.319","514",
"1717686564.418","514",
"1717686564.519","514",
"1717686564.619","513",
"1717686564.719","514",
"1717686564.819","514",
"1717686564.919","513",
"1717686565.019","515",
"1717686565.119","514",
"1717686565.219","514",
"1717686565.319","514",
"1717686565.419","514",
"1717686565.519","514",
"1717686565.618","514",
"1717686565.719","515",
"1717686565.819","515",
"1717686565.919","515",
"1717686566.019","514",
"1717686566.119","517",
"1717686566.219","514",
"1717686566.319","514",
"1717686566.419","515",
"1717686566.519","514",
"1717686566.618","514",
"1717686566.718","514",
"1717686566.818","513",
"1717686566.919","513",
"1717686567.019","514",
"1717686567.119","514",
"1717686567.219","514",
"1717686567.319","515",
"1717686567.418","515",
"1717686567.519","515",
"1717686567.619","515",
"1717686567.719","514",
"1717686567.819","514",
"1717686567.919","515",
"1717686568.019","515",
"1717686568.119","515",
"1717686568.219","514",
"1717686568.319","515",
"1717686568.419","514",
"1717686568.519","515",
"1717686568.619","515",
"1717686568.719","513",
"1717686568.819","519",
"1717686568.919","515",
"1717686569.019","514",
"1717686569.119","514",
"1717686569.219","514",
"1717686569.319","515",
"1717686569.419","515",
"1717686569.519","517",
"1717686569.619","513",
"1717686569.719","514",
"1717686569.819","515",
"1717686569.919","516",
"1717686570.019","515",
"1717686570.118","515",
"1717686570.219","515",
"1717686570.319","515",
"1717686570.419","514",
"1717686570.519","515",
"1717686570.619","515",
"1717686570.719","515",
"1717686570.819","516",
"1717686570.919","515",
"1717686571.019","514",
"1717686571.119","514",
"1717686571.219","516",
"1717686571.319","515",
"1717686571.419","514",
"1717686571.519","519",
"1717686571.619","515",
"1717686571.719","516",
"1717686571.819","519",
"1717686571.919","515",
"1717686572.019","514",
"1717686572.119","515",
"1717686572.219","514",
"1717686572.319","515",
"1717686572.419","515",
"1717686572.519","515",
"1717686572.619","514",
"1717686572.719","514",
"1717686572.819","515",
"1717686572.919","515",
"1717686573.019","515",
"1717686573.119","514",
"1717686573.22","515",
"1717686573.32","515",
"1717686573.42","514",
"1717686573.52","515",
"1717686573.62","515",
"1717686573.72","510",
"1717686573.82","515",
"1717686573.92","515",
"1717686574.02","515",
"1717686574.12","515",
"1717686574.22","509",
"1717686574.32","515",
"1717686574.42","515",
"1717686574.52","518",
"1717686574.62","515",
"1717686574.72","515",
"1717686574.82","515",
"1717686574.92","515",
"1717686575.02","514",
"1717686575.12","516",
"1717686575.22","515",
"1717686575.32","515",
"1717686575.42","515",
"1717686575.52","514",
"1717686575.62","515",
"1717686575.72","516",
"1717686575.82","514",
"1717686575.92","514",
"1717686576.02","515",
"1717686576.12","515",
"1717686576.22","518",
"1717686576.32","514",
"1717686576.42","515",
"1717686576.519","514",
"1717686576.62","514",
"1717686576.72","514",
"1717686576.82","516",
"1717686576.919","513",
"1717686577.02","510",
"1717686577.12","515",
"1717686577.219","516",
"1717686577.32","515",
"1717686577.42","515",
"1717686577.52","515",
"1717686577.62","515",
"1717686577.72","515",
"1717686577.82","515",
"1717686577.92","514",
"1717686578.02","514",
"1717686578.12","514",
"1717686578.22","514",
"1717686578.32","514",
"1717686578.42","514",
"1717686578.52","516",
"1717686578.62","515",
"1717686578.72","514",
"1717686578.819","514",
"1717686578.92","514",
"1717686579.02","515",
"1717686579.12","514",
"1717686579.22","514",
"1717686579.32","515",
"1717686579.421","515",
"1717686579.52","516",
"1717686579.619","515",
"1717686579.72","513",
"1717686579.82","513",
"1717686579.92","515",
"1717686580.02","518",
"1717686580.12","515",
"1717686580.22","514",
"1717686580.32","514",
"1717686580.42","516",
"1717686580.52","515",
"1717686580.62","513",
"1717686580.72","514",
"1717686580.82","514",
"1717686580.92","515",
"1717686581.02","514",
"1717686581.12","515",
"1717686581.22","515",
"1717686581.32","515",
"1717686581.42","515",
"1717686581.52","515",
"1717686581.62","515",
"1717686581.72","514",
"1717686581.819","514",
"1717686581.92","518",
"1717686582.02","515",
"1717686582.12","515",
"1717686582.22","515",
"1717686582.32","514",
"1717686582.42","514",
"1717686582.52","514",
"1717686582.62","514",
"1717686582.72","513",
"1717686582.82","515",
"1717686582.919","515",
"1717686583.02","514",
"1717686583.12","517",
"1717686583.22","513",
"1717686583.32","515",
"1717686583.42","518",
"1717686583.52","518",
"1717686583.62","514",
"1717686583.72","515",
"1717686583.82","514",
"1717686583.92","513",
"1717686584.02","515",
"1717686584.12","513",
"1717686584.22","510",
"1717686584.32","514",
"1717686584.42","514",
"1717686584.52","513",
"1717686584.62","514",
"1717686584.72","515",
"1717686584.82","515",
"1717686584.92","515",
"1717686585.02","515",
"1717686585.12","514",
"1717686585.221","514",
"1717686585.32","515",
"1717686585.42","514",
"1717686585.52","517",
"1717686585.62","515",
"1717686585.72","515",
"1717686585.821","513",
"1717686585.92","515",
"1717686586.02","515",
"1717686586.12","514",
"1717686586.22","515",
"1717686586.32","515",
"1717686586.42","514",
"1717686586.52","515",
"1717686586.62","514",
"1717686586.72","515",
"1717686586.82","509",
"1717686586.92","514",
"1717686587.02","515",
"1717686587.12","514",
"1717686587.22","515",
"1717686587.32","515",
"1717686587.42","515",
"1717686587.52","512",
"1717686587.62","514",
"1717686587.721","514",
"1717686587.82","515",
"1717686587.92","514",
"1717686588.02","514",
"1717686588.121","514",
"1717686588.22","515",
"1717686588.32","515",
"1717686588.42","514",
"1717686588.521","514",
"1717686588.62","515",
"1717686588.72","513",
"1717686588.82","515",
"1717686588.92","515",
"1717686589.02","514",
"1717686589.121","515",
"1717686589.22","515",
"1717686589.321","514",
"1717686589.42","515",
"1717686589.52","516",
"1717686589.62","513",
"1717686589.72","511",
"1717686589.82","514",
"1717686589.92","515",
"1717686590.02","514",
"1717686590.12","514",
"1717686590.22","514",
"1717686590.32","514",
"1717686590.42","515",
"1717686590.52","514",
"1717686590.62","513",
"1717686590.72","514",
"1717686590.82","518",
"1717686590.92","515",
"1717686591.021","514",
"1717686591.12","514",
"1717686591.22","515",
"1717686591.32","515",
"1717686591.42","515",
"1717686591.52","515",
"1717686591.62","513",
"1717686591.72","514",
"1717686591.821","513",
"1717686591.92","512",
"1717686592.02","515",
"1717686592.12","517",
"1717686592.22","515",
"1717686592.32","514",
"1717686592.42","515",
"1717686592.52","514",
"1717686592.62","514",
"1717686592.72","514",
"1717686592.821","514",
"1717686592.92","515",
"1717686593.019","516",
"1717686593.12","515",
"1717686593.22","514",
"1717686593.32","515",
"1717686593.42","515",
"1717686593.52","515",
"1717686593.62","511",
"1717686593.72","514",
"1717686593.82","515",
"1717686593.92","515",
"1717686594.02","515",
"1717686594.12","514",
"1717686594.22","513",
"1717686594.32","515",
"1717686594.42","515",
"1717686594.52","508",
"1717686594.62","514",
"1717686594.72","518",
"1717686594.82","515",
"1717686594.92","518",
"1717686595.02","514",
"1717686595.12","514",
"1717686595.22","516",
"1717686595.32","515",
"1717686595.42","515",
"1717686595.521","515",
"1717686595.62","518",
"1717686595.721","515",
"1717686595.82","515",
"1717686595.921","514",
"1717686596.02","514",
"1717686596.12","512",
"1717686596.22","515",
"1717686596.32","514",
"1717686596.42","515",
"1717686596.52","519",
"1717686596.62","514",
"1717686596.719","514",
"1717686596.82","514",
"1717686596.92","515",
"1717686597.02","515",
"1717686597.12","515",
"1717686597.22","514",
"1717686597.32","514",
"1717686597.421","515",
"1717686597.52","514",
"1717686597.62","515",
"1717686597.72","514",
"1717686597.82","514",
"1717686597.92","514",
"1717686598.021","514",
"1717686598.12","514",
"1717686598.22","509",
"1717686598.32","515",
"1717686598.421","514",
"1717686598.52","515",
"1717686598.62","515",
"1717686598.72","512",
"1717686598.821","514",
"1717686598.92","515",
"1717686599.021","516",
"1717686599.12","514",
"1717686599.22","515",
"1717686599.32","516",
"1717686599.42","515",
"1717686599.52","514",
"1717686599.62","515",
"1717686599.72","515",
"1717686599.82","514",
"1717686599.92","514",
"1717686600.02","515",
"1717686600.12","514",
"1717686600.22","514",
"1717686600.32","515",
"1717686600.42","514",
"1717686600.52","515",
"1717686600.62","515",
"1717686600.72","509",
"1717686600.82","514",
"1717686600.92","514",
"1717686601.02","515",
"1717686601.12","514",
"1717686601.22","513",
"1717686601.32","514",
"1717686601.42","515",
"1717686601.521","515",
"1717686601.62","514",
"1717686601.721","514",
"1717686601.82","514",
"1717686601.921","514",
"1717686602.02","514",
"1717686602.12","514",
"1717686602.22","515",
"1717686602.321","515",
"1717686602.42","514",
"1717686602.521","514",
"1717686602.62","513",
"1717686602.72","515",
"1717686602.82","514",
"1717686602.92","513",
"1717686603.02","514",
"1717686603.12","514",
"1717686603.22","514",
"1717686603.32","515",
"1717686603.42","516",
"1717686603.52","515",
"1717686603.62","515",
"1717686603.72","514",
"1717686603.82","514",
"1717686603.92","514",
"1717686604.021","514",
"1717686604.12","515",
"1717686604.22","514",
"1717686604.32","515",
"1717686604.42","514",
"1717686604.52","514",
"1717686604.62","517",
"1717686604.72","514",
"1717686604.821","515",
"1717686604.92","515",
"1717686605.021","514",
"1717686605.121","514",
"1717686605.221","515",
"1717686605.32","514",
"1717686605.42","514",
"1717686605.52","515",
"1717686605.621","514",
"1717686605.72","514",
"1717686605.821","514",
"1717686605.92","515",
"1717686606.02","514",
"1717686606.12","514",
"1717686606.22","514",
"1717686606.32","514",
"1717686606.42","515",
"1717686606.52","512",
"1717686606.62","515",
"1717686606.721","514",
"1717686606.82","512",
"1717686606.92","514",
"1717686607.02","512",
"1717686607.12","515",
"1717686607.22","514",
"1717686607.32","514",
"1717686607.42","513",
"1717686607.521","512",
"1717686607.621","514",
"1717686607.721","514",
"1717686607.82","515",
"1717686607.92","518",
"1717686608.021","514",
"1717686608.121","517",
"1717686608.221","514",
"1717686608.321","515",
"1717686608.42","514",
"1717686608.521","512",
"1717686608.621","514",
"1717686608.721","512",
"1717686608.82","514",
"1717686608.921","513",
"1717686609.02","514",
"1717686609.12","514",
"1717686609.22","514",
"1717686609.32","512",
"1717686609.42","516",
"1717686609.52","514",
"1717686609.621","514",
"1717686609.72","513",
"1717686609.821","514",
"1717686609.92","514",
"1717686610.021","513",
"1717686610.12","514",
"1717686610.221","514",
"1717686610.32","513",
"1717686610.421","514",
"1717686610.52","514",
"1717686610.621","514",
"1717686610.72","514",
"1717686610.821","514",
"1717686610.92","514",
"1717686611.021","514",
"1717686611.12","513",
"1717686611.221","514",
"1717686611.32","514",
"1717686611.421","515",
"1717686611.521","512",
"1717686611.621","514",
"1717686611.72","513",
"1717686611.821","514",
"1717686611.92","513",
"1717686612.021","513",
"1717686612.12","513",
"1717686612.22","512",
"1717686612.32","514",
"1717686612.421","513",
"1717686612.52","514",
"1717686612.62","514",
"1717686612.721","509",
"1717686612.821","509",
"1717686612.921","514",
"1717686613.021","515",
"1717686613.121","513",
"1717686613.22","514",
"1717686613.32","514",
"1717686613.421","513",
"1717686613.52","513",
"1717686613.62","513",
"1717686613.721","512",
"1717686613.82","513",
"1717686613.921","513",
"1717686614.021","514",
"1717686614.121","514",
"1717686614.221","514",
"1717686614.321","516",
"1717686614.421","513",
"1717686614.521","514",
"1717686614.621","514",
"1717686614.721","513",
"1717686614.821","514",
"1717686614.921","514",
"1717686615.021","516",
"1717686615.121","514",
"1717686615.221","514",
"1717686615.321","513",
"1717686615.421","514",
"1717686615.521","514",
"1717686615.62","514",
"1717686615.721","513",
"1717686615.82","513",
"1717686615.921","514",
"1717686616.02","513",
"1717686616.12","514",
"1717686616.221","514",
"1717686616.32","514",
"1717686616.42","514",
"1717686616.521","515",
"1717686616.62","514",
"1717686616.72","512",
"1717686616.821","512",
"1717686616.921","514",
"1717686617.022","514",
"1717686617.121","514",
"1717686617.221","517",
"1717686617.321","514",
"1717686617.421","514",
"1717686617.522","513",
"1717686617.622","513",
"1717686617.722","513",
"1717686617.822","512",
"1717686617.921","513",
"1717686618.021","514",
"1717686618.122","514",
"1717686618.221","514",
"1717686618.321","513",
"1717686618.422","513",
"1717686618.522","514",
"1717686618.621","513",
"1717686618.721","513",
"1717686618.822","514",
"1717686618.922","515",
"1717686619.022","512",
"1717686619.121","513",
"1717686619.221","514",
"1717686619.321","513",
"1717686619.422","513",
"1717686619.522","513",
"1717686619.622","513",
"1717686619.721","513",
"1717686619.821","514",
"1717686619.921","513",
"1717686620.021","514",
"1717686620.121","512",
"1717686620.222","512",
"1717686620.322","515",
"1717686620.421","513",
"1717686620.522","514",
"1717686620.621","512",
"1717686620.722","514",
"1717686620.821","513",
"1717686620.922","513",
"1717686621.022","514",
"1717686621.122","517",
"1717686621.222","513",
"1717686621.322","513",
"1717686621.422","513",
"1717686621.521","513",
"1717686621.621","512",
"1717686621.722","514",
"1717686621.822","513",
"1717686621.923","513",
"1717686622.021","512",
"1717686622.122","513",
"1717686622.221","513",
"1717686622.323","513",
"1717686622.421","513",
"1717686622.521","513",
"1717686622.622","514",
"1717686622.722","514",
"1717686622.821","512",
"1717686622.922","514",
"1717686623.022","511",
"1717686623.121","514",
"1717686623.222","513",
"1717686623.321","513",
"1717686623.421","513",
"1717686623.522","512",
"1717686623.622","513",
"1717686623.721","514",
"1717686623.822","512",
"1717686623.922","512",
"1717686624.022","512",
"1717686624.122","512",
"1717686624.221","512",
"1717686624.321","512",
"1717686624.422","513",
"1717686624.522","514",
"1717686624.622","513",
"1717686624.722","513",
"1717686624.822","514",
"1717686624.921","513",
"1717686625.022","516",
"1717686625.122","516",
"1717686625.222","512",
"1717686625.321","513",
"1717686625.422","513",
"1717686625.522","513",
"1717686625.622","512",
"1717686625.721","512",
"1717686625.822","515",
"1717686625.922","513",
"1717686626.021","513",
"1717686626.122","513",
"1717686626.221","513",
"1717686626.322","513",
"1717686626.421","513",
"1717686626.522","512",
"1717686626.621","512",
"1717686626.722","513",
"1717686626.822","513",
"1717686626.922","513",
"1717686627.022","513",
"1717686627.122","513",
"1717686627.222","516",
"1717686627.322","512",
"1717686627.422","512",
"1717686627.522","513",
"1717686627.622","512",
"1717686627.722","512",
"1717686627.822","512",
"1717686627.922","514",
"1717686628.022","513",
"1717686628.122","513",
"1717686628.222","512",
"1717686628.322","513",
"1717686628.422","513",
"1717686628.522","513",
"1717686628.622","512",
"1717686628.722","514",
"1717686628.822","515",
"1717686628.922","512",
"1717686629.022","512",
"1717686629.122","513",
"1717686629.222","512",
"1717686629.321","512",
"1717686629.422","513",
"1717686629.521","512",
"1717686629.621","510",
"1717686629.721","516",
"1717686629.821","516",
"1717686629.922","512",
"1717686630.022","512",
"1717686630.122","513",
"1717686630.222","512",
"1717686630.322","512",
"1717686630.421","512",
"1717686630.522","512",
"1717686630.622","512",
"1717686630.722","516",
"1717686630.822","512",
"1717686630.922","512",
"1717686631.021","512",
"1717686631.122","512",
"1717686631.222","512",
"1717686631.322","512",
"1717686631.422","512",
"1717686631.522","513",
"1717686631.622","512",
"1717686631.722","512",
"1717686631.822","511",
"1717686631.922","512",
"1717686632.022","512",
"1717686632.122","512",
"1717686632.222","512",
"1717686632.322","512",
"1717686632.422","515",
"1717686632.521","511",
"1717686632.622","510",
"1717686632.722","512",
"1717686632.822","513",
"1717686632.921","512",
"1717686633.021","512",
"1717686633.122","512",
"1717686633.222","512",
"1717686633.321","512",
"1717686633.421","509",
"1717686633.522","512",
"1717686633.622","513",
"1717686633.722","510",
"1717686633.822","512",
"1717686633.922","512",
"1717686634.022","512",
"1717686634.121","510",
"1717686634.221","512",
"1717686634.322","512",
"1717686634.422","512",
"1717686634.521","513",
"1717686634.621","512",
"1717686634.722","512",
"1717686634.821","512",
"1717686634.922","512",
"1717686635.022","512",
"1717686635.121","512",
"1717686635.221","512",
"1717686635.322","511",
"1717686635.421","512",
"1717686635.522","513",
"1717686635.622","511",
"1717686635.721","517",
"1717686635.822","512",
"1717686635.922","512",
"1717686636.021","512",
"1717686636.122","513",
"1717686636.222","512",
"1717686636.321","512",
"1717686636.421","511",
"1717686636.521","512",
"1717686636.622","512",
"1717686636.722","512",
"1717686636.822","512",
"1717686636.922","512",
"1717686637.022","512",
"1717686637.121","512",
"1717686637.222","511",
"1717686637.321","512",
"1717686637.422","511",
"1717686637.521","512",
"1717686637.621","510",
"1717686637.722","511",
"1717686637.822","512",
"1717686637.922","511",
"1717686638.022","512",
"1717686638.121","512",
"1717686638.221","512",
"1717686638.322","510",
"1717686638.422","511",
"1717686638.522","512",
"1717686638.622","512",
"1717686638.721","512",
"1717686638.822","512",
"1717686638.922","512",
"1717686639.022","512",
"1717686639.122","511",
"1717686639.222","512",
"1717686639.321","512",
"1717686639.421","511",
"1717686639.521","512",
"1717686639.622","510",
"1717686639.722","513",
"1717686639.821","510",
"1717686639.922","512",
"1717686640.021","512",
"1717686640.122","512",
"1717686640.221","512",
"1717686640.322","512",
"1717686640.421","512",
"1717686640.522","511",
"1717686640.622","512",
"1717686640.722","512",
"1717686640.822","512",
"1717686640.921","512",
"1717686641.022","512",
"1717686641.122","511",
"1717686641.221","514",
"1717686641.322","511",
"1717686641.421","511",
"1717686641.522","511",
"1717686641.622","512",
"1717686641.722","516",
"1717686641.822","506",
"1717686641.921","512",
"1717686642.022","512",
"1717686642.122","507",
"1717686642.221","512",
"1717686642.322","511",
"1717686642.422","512",
"1717686642.522","511",
"1717686642.621","512",
"1717686642.722","511",
"1717686642.822","512",
"1717686642.921","510",
"1717686643.022","512",
"1717686643.122","510",
"1717686643.222","512",
"1717686643.321","511",
"1717686643.422","509",
"1717686643.521","512",
"1717686643.622","510",
"1717686643.721","510",
"1717686643.822","511",
"1717686643.921","512",
"1717686644.022","512",
"1717686644.121","510",
"1717686644.222","512",
"1717686644.322","512",
"1717686644.422","512",
"1717686644.522","512",
"1717686644.622","512",
"1717686644.722","511",
"1717686644.822","512",
"1717686644.922","512",
"1717686645.022","511",
"1717686645.122","512",
"1717686645.222","510",
"1717686645.322","509",
"1717686645.422","511",
"1717686645.522","505",
"1717686645.621","511",
"1717686645.722","510",
"1717686645.822","511",
"1717686645.922","512",
"1717686646.022","510",
"1717686646.122","511",
"1717686646.221","511",
"1717686646.322","511",
"1717686646.422","510",
"1717686646.522","512",
"1717686646.621","510",
"1717686646.722","512",
"1717686646.822","512",
"1717686646.922","511",
"1717686647.022","512",
"1717686647.122","506",
"1717686647.221","511",
"1717686647.322","508",
